Feature_id	Mean_decrease_in_accuracy	Standard_deviation
299718	0.000485961064208603	NA
511009	0.000484057763482044	NA
579431	0.000482700922011709	NA
319455	0.000474750830564784	NA
184211	0.000474145883248057	NA
240271	0.00046987265178435	NA
340615	0.000468566229269631	NA
263461	0.000457986701081294	NA
195795	0.000453755200084494	NA
319153	0.000453202105916008	NA
299390	0.000448179191663737	NA
593369	0.000446289056644466	NA
194745	0.000444197264520124	NA
212503	0.000443544858535149	NA
318396	0.00044011776840368	NA
170206	0.00043034874335495	NA
304606	0.000418074463135835	NA
554883	0.000415341868931344	NA
590083	0.00040991131624266	NA
469888	0.000408717452058123	NA
138006	0.000406466123694588	NA
69664	0.000395628519497318	NA
266777	0.000395171297234406	NA
2000	0.000393507162080181	NA
367842	0.000390213317295896	NA
173874	0.000384758602978942	NA
175074	0.00038453242663769	NA
179460	0.000383265186064524	NA
186233	0.00037132187641489	NA
181095	0.00036374269005848	NA
234421	0.000360709649631805	NA
492843	0.000348167524442181	NA
109546	0.000346810552145348	NA
183955	0.000346072853657868	NA
302224	0.000339489318612436	NA
204880	0.000339001244353422	NA
190233	0.000333055770400372	NA
302959	0.000332284515264329	NA
215543	0.000324420677361854	NA
211903	0.000323489869489037	NA
278234	0.00031719227986048	NA
131712	0.000316178617502217	NA
237324	0.000303537215639245	NA
229761	0.000299887658353916	NA
539014	0.000289685027616062	NA
100067	0.000287422762607136	NA
192132	0.000281262370002519	NA
293221	0.000279869690032346	NA
435679	0.000279563973102506	NA
469991	0.000278011787141238	NA
258375	0.000277372751212713	NA
471106	0.000277000048574343	NA
206881	0.000272727272727273	NA
72147	0.000269985428649003	NA
273832	0.000268048730380065	NA
552238	0.000266345536287733	NA
22923	0.000262098915698945	NA
181170	0.000261851597438444	NA
187264	0.000261725660405598	NA
42680	0.000261413625547785	NA
195173	0.000253116239855856	NA
456952	0.000250110771218278	NA
43159	0.000248950902395142	NA
86757	0.000239881917866003	NA
340517	0.000237060120848945	NA
231128	0.000236970226089741	NA
539296	0.000236710444027517	NA
209578	0.000227166363495076	NA
565812	0.000223307166642695	NA
177339	0.00022105248322269	NA
520836	0.000219512195121951	NA
190597	0.000219319433663769	NA
130663	0.000211793950397068	NA
114348	0.000210946220464285	NA
176863	0.000207273962639956	NA
162491	0.000206405408058496	NA
182087	0.000206032719836401	NA
237133	0.000205156594124454	NA
172622	0.000200980392156863	NA
195926	0.000198371010392914	NA
103782	0.000198201238522161	NA
356051	0.000197953584876662	NA
131039	0.000197356245869134	NA
129692	0.000196308534546998	NA
214980	0.000195945078026003	NA
198065	0.000191510437153199	NA
2217	0.000189867555802538	NA
302056	0.000189349112426036	NA
288134	0.000189254456023859	NA
172603	0.000187865110072724	NA
358748	0.000185618740346573	NA
105109	0.000185441591611776	NA
469972	0.000185166497175298	NA
190464	0.000178188789780108	NA
188900	0.00017693815453985	NA
51535	0.000176493662707853	NA
586517	0.000171478698653648	NA
326792	0.000170603578119834	NA
511234	0.000167722473604827	NA
177772	0.000166717919543234	NA
187213	0.000166132404181185	NA
364655	0.000166038818928712	NA
319199	0.000165382623167141	NA
322235	0.000164745240666391	NA
213762	0.00016471158171563	NA
293085	0.00016374269005848	NA
342085	0.000162156019098414	NA
308029	0.000161897981308388	NA
188236	0.000158808407770137	NA
296717	0.000158536585365854	NA
86468	0.000155951988621149	NA
90487	0.000153502372722143	NA
171551	0.000153057341912976	NA
342397	0.0001521468046095	NA
400559	0.00015186755542035	NA
248563	0.000151702250321987	NA
205466	0.000150740937376977	NA
527418	0.000149753511498805	NA
199013	0.000149000909122367	NA
176544	0.000148672612450489	NA
279543	0.000148571428571429	NA
192127	0.000145535260585104	NA
187524	0.00014469686419844	NA
510026	0.000144602188913976	NA
175137	0.000143123974286746	NA
192126	0.000142188280208628	NA
114821	0.000140609583540954	NA
175682	0.000139490977243514	NA
206906	0.000137369472363492	NA
184983	0.000131873461560115	NA
183200	0.000131493422213916	NA
194648	0.000131204718236608	NA
337250	0.000131147540983607	NA
227953	0.000130177514792899	NA
198511	0.000130104282676926	NA
292032	0.000129411764705882	NA
179065	0.000128870858688303	NA
181834	0.000128827133795526	NA
426785	0.000126459128670555	NA
320879	0.000126436781609195	NA
261774	0.000126041360384201	NA
69909	0.000125993537557588	NA
109014	0.000124831165885915	NA
232036	0.000124293785310734	NA
182104	0.000121951219512195	NA
192952	0.000119988706945229	NA
365160	0.000119127386053759	NA
259604	0.000119047619047619	NA
307981	0.000118745896629489	NA
303036	0.000117799488741815	NA
322505	0.000117450365726228	NA
357795	0.00011732757212186	NA
318444	0.000117203860474834	NA
470429	0.000116279069767442	NA
109807	0.000116249697221357	NA
14288	0.000115547489413188	NA
503327	0.000114063425642535	NA
186456	0.000111801242236025	NA
448819	0.000110105580693816	NA
289971	0.000109756097560976	NA
64396	0.000108695652173913	NA
191306	0.000108225108225108	NA
302128	0.000105263157894737	NA
351200	0.000103054187192118	NA
509709	0.000102982001884537	NA
71685	0.000102409328944607	NA
192659	0.000101149425287356	NA
178915	9.8159509202454e-05	NA
352304	9.78798670194817e-05	NA
177039	9.75080446007633e-05	NA
355533	9.6969696969697e-05	NA
204282	9.62760113965808e-05	NA
561987	9.62721867465703e-05	NA
305760	9.35704514363885e-05	NA
260352	9.35672514619883e-05	NA
212128	9.32874354561102e-05	NA
177520	9.26028790486622e-05	NA
327933	9.19196954590773e-05	NA
146485	9.14285714285714e-05	NA
179381	8.95693933986613e-05	NA
182894	8.64389233954451e-05	NA
585914	8.42704834233971e-05	NA
344947	8.39166494597013e-05	NA
185961	8.38310142694389e-05	NA
83271	8.3028083028083e-05	NA
97679	8.26073997531843e-05	NA
578025	8.24175824175824e-05	NA
185390	8.23529411764706e-05	NA
130007	8.22153422772618e-05	NA
320073	8.18713450292398e-05	NA
469744	8.17397380927624e-05	NA
175497	8.13953488372093e-05	NA
367581	8.13953488372093e-05	NA
102506	8.13445378151261e-05	NA
160284	8.11952810735896e-05	NA
191547	8.06929346254122e-05	NA
183155	8.02763220838725e-05	NA
165734	8.02014722975591e-05	NA
182555	8.00636267232238e-05	NA
365602	8.00265869059488e-05	NA
240992	8e-05	NA
325586	8e-05	NA
293511	7.90960451977401e-05	NA
130289	7.82122905027933e-05	NA
332311	7.82122905027933e-05	NA
234488	7.81429690419175e-05	NA
25534	7.5e-05	NA
571666	7.43098159509202e-05	NA
518438	7.35954330957128e-05	NA
177986	7.35188958548897e-05	NA
367417	7.18562874251497e-05	NA
193896	7.10059171597633e-05	NA
592015	7.08595058907175e-05	NA
69384	7.07502718376223e-05	NA
195493	7.06438390589916e-05	NA
195415	7.05882352941176e-05	NA
291733	7.03707060636273e-05	NA
170124	7.0338893758338e-05	NA
145765	7.02043525811303e-05	NA
158660	7.01298701298701e-05	NA
206865	6.97088238326571e-05	NA
183228	6.94956976500849e-05	NA
294710	6.93824957874913e-05	NA
181379	6.9364161849711e-05	NA
21698	6.92959197828112e-05	NA
363302	6.91498359213776e-05	NA
297531	6.88341543513957e-05	NA
177477	6.85714285714286e-05	NA
514741	6.83766233766234e-05	NA
297411	6.78746045441473e-05	NA
181892	6.78608115048793e-05	NA
181649	6.77732878368452e-05	NA
189099	6.70791857232535e-05	NA
104780	6.49350649350649e-05	NA
179320	6.2217107786728e-05	NA
299892	6.1989357224002e-05	NA
174012	6.11289382233179e-05	NA
12568	6.09756097560976e-05	NA
589024	6.06369192536688e-05	NA
185864	6.06060606060606e-05	NA
178252	5.97709111393937e-05	NA
191687	5.8807649705138e-05	NA
258691	5.86859305125559e-05	NA
2182	5.84795321637427e-05	NA
516553	5.84410089593081e-05	NA
183879	5.79575638572957e-05	NA
15716	5.76848122645186e-05	NA
261500	5.74712643678161e-05	NA
192304	5.71428571428571e-05	NA
320055	5.70816286771868e-05	NA
46159	5.70284496399393e-05	NA
182054	5.69501956639409e-05	NA
362539	5.68256470897385e-05	NA
323050	5.68181818181818e-05	NA
540352	5.68181818181818e-05	NA
194053	5.67778389306594e-05	NA
208543	5.65628192032686e-05	NA
552779	5.64971751412429e-05	NA
74862	5.61797752808989e-05	NA
287789	5.61216259977831e-05	NA
33681	5.59935439816252e-05	NA
288124	5.58659217877095e-05	NA
221429	5.52179938172903e-05	NA
190872	5.38874813028481e-05	NA
327240	5.31914893617021e-05	NA
186955	5.07257448433919e-05	NA
292134	5.0314465408805e-05	NA
317226	5.01690650310608e-05	NA
115278	4.96894409937888e-05	NA
327900	4.96894409937888e-05	NA
332405	4.9079754601227e-05	NA
23235	4.89301212030525e-05	NA
182927	4.79659987856709e-05	NA
369502	4.79041916167665e-05	NA
13893	4.78265728014303e-05	NA
142563	4.76015346104136e-05	NA
365763	4.74881984076657e-05	NA
166635	4.73372781065089e-05	NA
213747	4.73365494661509e-05	NA
348374	4.72839507047782e-05	NA
362383	4.71988795518207e-05	NA
209196	4.69574597181959e-05	NA
110968	4.69342859366743e-05	NA
368412	4.67836257309941e-05	NA
199487	4.65889545610908e-05	NA
147991	4.6489734984879e-05	NA
316326	4.63803186126235e-05	NA
287978	4.63400658931385e-05	NA
287401	4.6242774566474e-05	NA
365712	4.6242774566474e-05	NA
2045	4.54545454545455e-05	NA
82283	4.54545454545455e-05	NA
470178	4.54545454545455e-05	NA
512239	4.51997427498841e-05	NA
208565	4.51977401129943e-05	NA
363692	4.5099409261259e-05	NA
363519	4.49438202247191e-05	NA
117866	4.47061922718358e-05	NA
332813	4.46927374301676e-05	NA
207466	4.43734015345269e-05	NA
149178	4.37158469945355e-05	NA
269378	4.37158469945355e-05	NA
557799	3.97350993377483e-05	NA
179807	3.90722177507866e-05	NA
355197	3.8961038961039e-05	NA
197368	3.84615384615385e-05	NA
199212	3.77358490566038e-05	NA
182980	3.72670807453416e-05	NA
204126	3.68107085697657e-05	NA
528752	3.68098159509202e-05	NA
534244	3.63636363636364e-05	NA
136507	3.6144578313253e-05	NA
420351	3.6144578313253e-05	NA
11372	3.6100570942232e-05	NA
549281	3.60733079295954e-05	NA
244304	3.59281437125748e-05	NA
171788	3.57699778625557e-05	NA
290762	3.57142857142857e-05	NA
169479	3.55437475316842e-05	NA
470477	3.55153707052441e-05	NA
258099	3.55029585798817e-05	NA
495394	3.54463486819465e-05	NA
232828	3.54463486819465e-05	NA
189116	3.52941176470588e-05	NA
14290	3.52293326948729e-05	NA
194211	3.52261323921243e-05	NA
207570	3.5087733170967e-05	NA
204458	3.50877192982456e-05	NA
211156	3.50877192982456e-05	NA
293896	3.50877192982456e-05	NA
357658	3.50877192982456e-05	NA
176808	3.50877192982456e-05	NA
322604	3.50877192982456e-05	NA
510070	3.50877192982456e-05	NA
14277	3.48837209302326e-05	NA
292633	3.48837209302326e-05	NA
224222	3.47797501643655e-05	NA
177602	3.47418487626663e-05	NA
334393	3.46909277663093e-05	NA
194994	3.4684412179875e-05	NA
176297	3.46499485571977e-05	NA
204044	3.45945616854203e-05	NA
144179	3.45749179606888e-05	NA
515620	3.44850236468734e-05	NA
68341	3.44827586206897e-05	NA
174136	3.44827586206897e-05	NA
299908	3.44827586206897e-05	NA
292962	3.44827586206897e-05	NA
181344	3.42947764892457e-05	NA
215890	3.42857142857143e-05	NA
346780	3.42857142857143e-05	NA
561636	3.42267770332414e-05	NA
470219	3.40909090909091e-05	NA
249839	3.40909090909091e-05	NA
351986	3.40909090909091e-05	NA
522433	3.40909090909091e-05	NA
175062	3.40274414850686e-05	NA
563572	3.3968253968254e-05	NA
543900	3.39070623567023e-05	NA
192142	3.38983050847458e-05	NA
350626	3.38983050847458e-05	NA
300877	3.38983050847458e-05	NA
231028	3.37078651685393e-05	NA
353577	3.35195530726257e-05	NA
518613	3.34609211013705e-05	NA
17494	3.33416583416583e-05	NA
232696	3.31491712707182e-05	NA
544596	3.27868852459016e-05	NA
302407	3.27868852459016e-05	NA
177918	2.54777070063694e-05	NA
25165	2.51572327044025e-05	NA
164241	2.51572327044025e-05	NA
186654	2.51572327044025e-05	NA
584137	2.45398773006135e-05	NA
193312	2.45398773006135e-05	NA
367433	2.45398773006135e-05	NA
179319	2.4390243902439e-05	NA
111121	2.42424242424242e-05	NA
362168	2.42114053521179e-05	NA
348861	2.41711698554111e-05	NA
17859	2.39520958083832e-05	NA
174809	2.38095238095238e-05	NA
177214	2.37407537865446e-05	NA
469655	2.36686390532544e-05	NA
14285	2.35294117647059e-05	NA
290260	2.35294117647059e-05	NA
561219	2.35294117647059e-05	NA
179609	2.35294117647059e-05	NA
187164	2.34597981204316e-05	NA
192573	2.33972895516588e-05	NA
83175	2.33918128654971e-05	NA
181003	2.33918128654971e-05	NA
195034	2.33918128654971e-05	NA
194438	2.33918128654971e-05	NA
303927	2.33918128654971e-05	NA
349431	2.33918128654971e-05	NA
175617	2.33883128183165e-05	NA
179321	2.32589587559162e-05	NA
193343	2.32558139534884e-05	NA
533937	2.32558139534884e-05	NA
592346	2.32558139534884e-05	NA
301943	2.3121387283237e-05	NA
534193	2.3121387283237e-05	NA
158160	2.3121387283237e-05	NA
233103	2.3121387283237e-05	NA
41119	2.29885057471264e-05	NA
586064	2.29885057471264e-05	NA
470807	2.29318614889283e-05	NA
187470	2.28571428571429e-05	NA
484401	2.28571428571429e-05	NA
578649	2.28571428571429e-05	NA
523404	2.28571428571429e-05	NA
194924	2.27936879018118e-05	NA
340449	2.27922077922078e-05	NA
86061	2.27272727272727e-05	NA
90728	2.27272727272727e-05	NA
28186	2.25988700564972e-05	NA
198251	2.25988700564972e-05	NA
295222	2.25988700564972e-05	NA
348897	2.25988700564972e-05	NA
362501	2.2517394054396e-05	NA
144304	2.24719101123595e-05	NA
296470	2.24719101123595e-05	NA
302321	2.23463687150838e-05	NA
325608	2.22884460172596e-05	NA
22635	2.22222222222222e-05	NA
181189	2.20994475138122e-05	NA
530379	2.11640211640212e-05	NA
179829	1.28205128205128e-05	NA
216607	1.28205128205128e-05	NA
350240	1.27388535031847e-05	NA
348227	1.26582278481013e-05	NA
196932	1.25928984310487e-05	NA
261912	1.25786163522013e-05	NA
270908	1.25e-05	NA
16853	1.24223602484472e-05	NA
470738	1.24223602484472e-05	NA
353124	1.24223602484472e-05	NA
70512	1.23456790123457e-05	NA
107258	1.22699386503067e-05	NA
175843	1.22699386503067e-05	NA
191950	1.22699386503067e-05	NA
579616	1.22699386503067e-05	NA
59566	1.21951219512195e-05	NA
140393	1.21951219512195e-05	NA
294535	1.21951219512195e-05	NA
329096	1.21951219512195e-05	NA
18951	1.21212121212121e-05	NA
313753	1.21212121212121e-05	NA
325407	1.21212121212121e-05	NA
334427	1.21212121212121e-05	NA
190454	1.21212121212121e-05	NA
583324	1.20481927710843e-05	NA
9808	1.19760479041916e-05	NA
109057	1.19760479041916e-05	NA
188131	1.19760479041916e-05	NA
212042	1.19047619047619e-05	NA
294022	1.18953132756814e-05	NA
12570	1.18343195266272e-05	NA
13825	1.18343195266272e-05	NA
45296	1.18343195266272e-05	NA
186077	1.18343195266272e-05	NA
539347	1.18343195266272e-05	NA
98605	1.17647058823529e-05	NA
152869	1.17647058823529e-05	NA
269949	1.17647058823529e-05	NA
287534	1.17647058823529e-05	NA
335846	1.17647058823529e-05	NA
470139	1.17647058823529e-05	NA
484296	1.17647058823529e-05	NA
500281	1.17647058823529e-05	NA
563047	1.17647058823529e-05	NA
172857	1.17647058823529e-05	NA
273376	1.17647058823529e-05	NA
48325	1.17647058823529e-05	NA
470522	1.17019351837151e-05	NA
35440	1.16959064327485e-05	NA
109334	1.16959064327485e-05	NA
142842	1.16959064327485e-05	NA
187846	1.16959064327485e-05	NA
190023	1.16959064327485e-05	NA
221384	1.16959064327485e-05	NA
230801	1.16959064327485e-05	NA
484430	1.16959064327485e-05	NA
302306	1.16959064327485e-05	NA
104043	1.16279069767442e-05	NA
177359	1.16279069767442e-05	NA
327476	1.16279069767442e-05	NA
332584	1.16279069767442e-05	NA
410908	1.16279069767442e-05	NA
553653	1.16279069767442e-05	NA
584347	1.16279069767442e-05	NA
175596	1.16279069767442e-05	NA
176465	1.16279069767442e-05	NA
191762	1.16279069767442e-05	NA
73887	1.15606936416185e-05	NA
266061	1.15606936416185e-05	NA
269541	1.15606936416185e-05	NA
448805	1.15606936416185e-05	NA
581021	1.15606936416185e-05	NA
110046	1.15606936416185e-05	NA
204129	1.15606936416185e-05	NA
236097	1.15606936416185e-05	NA
102425	1.14942528735632e-05	NA
130048	1.14942528735632e-05	NA
557460	1.14942528735632e-05	NA
580464	1.14942528735632e-05	NA
142000	1.14285714285714e-05	NA
237079	1.14285714285714e-05	NA
262724	1.14285714285714e-05	NA
295322	1.14285714285714e-05	NA
330084	1.14285714285714e-05	NA
347029	1.14285714285714e-05	NA
353775	1.14285714285714e-05	NA
386273	1.14285714285714e-05	NA
179287	1.14285714285714e-05	NA
198536	1.14285714285714e-05	NA
198845	1.14285714285714e-05	NA
289452	1.14285714285714e-05	NA
291267	1.14285714285714e-05	NA
306942	1.14285714285714e-05	NA
339191	1.14285714285714e-05	NA
74059	1.13636363636364e-05	NA
178071	1.13636363636364e-05	NA
363731	1.13636363636364e-05	NA
195509	1.13636363636364e-05	NA
23149	1.12994350282486e-05	NA
66308	1.12994350282486e-05	NA
114462	1.12994350282486e-05	NA
173965	1.12994350282486e-05	NA
306199	1.12994350282486e-05	NA
361324	1.12994350282486e-05	NA
361375	1.12994350282486e-05	NA
423742	1.12994350282486e-05	NA
470724	1.12994350282486e-05	NA
36647	1.12994350282486e-05	NA
240711	1.12994350282486e-05	NA
295304	1.12994350282486e-05	NA
182539	1.12994350282486e-05	NA
320147	1.12994350282486e-05	NA
92034	1.12359550561798e-05	NA
194641	1.12359550561798e-05	NA
176495	1.12359550561798e-05	NA
12567	1.11731843575419e-05	NA
86784	1.11731843575419e-05	NA
295420	1.11731843575419e-05	NA
334453	1.11731843575419e-05	NA
470239	1.11731843575419e-05	NA
471141	1.11731843575419e-05	NA
576053	1.11731843575419e-05	NA
579564	1.11731843575419e-05	NA
197956	1.11731843575419e-05	NA
97301	1.11111111111111e-05	NA
21195	1.10497237569061e-05	NA
470603	1.0989010989011e-05	NA
346253	1.0989010989011e-05	NA
588996	1.0989010989011e-05	NA
369164	1.08695652173913e-05	NA
122816	1.05820105820106e-05	NA
335826	1.05820105820106e-05	NA
360238	1.05820105820106e-05	NA
127309	1.05114638447972e-05	NA
541415	9.86001655331246e-06	NA
192990	8.55063246413681e-06	NA
405524	1.70905113480995e-06	NA
192252	8.79120879120877e-07	NA
566203	6.53594771241829e-07	NA
175537	4.03427906744006e-07	NA
79	0	NA
227	0	NA
675	0	NA
1140	0	NA
1144	0	NA
1349	0	NA
1395	0	NA
1408	0	NA
1410	0	NA
1415	0	NA
1422	0	NA
1443	0	NA
1468	0	NA
1559	0	NA
1591	0	NA
1592	0	NA
1596	0	NA
1605	0	NA
1710	0	NA
1736	0	NA
1745	0	NA
1749	0	NA
1791	0	NA
1807	0	NA
1818	0	NA
1820	0	NA
1847	0	NA
1854	0	NA
1857	0	NA
1907	0	NA
1928	0	NA
1931	0	NA
1934	0	NA
1941	0	NA
1950	0	NA
2082	0	NA
2173	0	NA
2176	0	NA
2181	0	NA
2222	0	NA
2256	0	NA
2309	0	NA
2394	0	NA
2463	0	NA
2481	0	NA
2483	0	NA
2538	0	NA
2554	0	NA
2573	0	NA
2574	0	NA
2585	0	NA
2602	0	NA
2604	0	NA
2605	0	NA
2626	0	NA
2632	0	NA
2767	0	NA
2787	0	NA
2788	0	NA
2818	0	NA
2823	0	NA
2826	0	NA
2856	0	NA
2859	0	NA
2862	0	NA
2879	0	NA
2885	0	NA
2920	0	NA
3046	0	NA
3497	0	NA
3538	0	NA
3544	0	NA
3545	0	NA
3549	0	NA
3677	0	NA
3730	0	NA
3826	0	NA
3838	0	NA
3861	0	NA
3909	0	NA
3922	0	NA
3952	0	NA
3957	0	NA
4413	0	NA
4416	0	NA
4442	0	NA
4470	0	NA
4529	0	NA
4530	0	NA
4544	0	NA
4546	0	NA
4566	0	NA
4572	0	NA
4586	0	NA
4617	0	NA
4620	0	NA
4638	0	NA
4640	0	NA
4641	0	NA
4661	0	NA
4663	0	NA
4715	0	NA
4721	0	NA
4741	0	NA
4760	0	NA
4762	0	NA
4797	0	NA
4965	0	NA
5066	0	NA
5163	0	NA
5207	0	NA
5263	0	NA
5431	0	NA
5497	0	NA
5508	0	NA
5516	0	NA
5552	0	NA
5563	0	NA
5598	0	NA
5632	0	NA
5681	0	NA
5771	0	NA
5779	0	NA
5793	0	NA
5802	0	NA
5804	0	NA
5808	0	NA
5818	0	NA
5822	0	NA
5856	0	NA
5950	0	NA
5951	0	NA
6103	0	NA
6157	0	NA
6195	0	NA
6203	0	NA
6204	0	NA
6233	0	NA
6255	0	NA
6296	0	NA
6300	0	NA
6320	0	NA
6365	0	NA
6370	0	NA
6378	0	NA
6402	0	NA
6678	0	NA
6692	0	NA
6697	0	NA
6699	0	NA
6712	0	NA
6713	0	NA
6721	0	NA
6725	0	NA
6750	0	NA
6783	0	NA
6792	0	NA
6821	0	NA
6849	0	NA
6857	0	NA
6877	0	NA
6892	0	NA
6925	0	NA
6932	0	NA
6936	0	NA
6939	0	NA
6942	0	NA
6953	0	NA
6974	0	NA
6997	0	NA
7037	0	NA
7098	0	NA
7109	0	NA
7129	0	NA
7173	0	NA
7185	0	NA
7288	0	NA
7303	0	NA
7316	0	NA
7347	0	NA
7396	0	NA
7598	0	NA
7606	0	NA
7619	0	NA
7621	0	NA
7630	0	NA
7643	0	NA
7765	0	NA
7767	0	NA
7772	0	NA
7792	0	NA
7884	0	NA
7914	0	NA
7933	0	NA
7938	0	NA
7955	0	NA
7958	0	NA
7971	0	NA
7977	0	NA
7978	0	NA
7996	0	NA
7998	0	NA
8008	0	NA
8030	0	NA
8057	0	NA
8059	0	NA
8084	0	NA
8096	0	NA
8098	0	NA
8101	0	NA
8170	0	NA
8215	0	NA
8249	0	NA
8250	0	NA
8265	0	NA
8297	0	NA
8400	0	NA
8405	0	NA
8494	0	NA
8523	0	NA
8552	0	NA
8640	0	NA
8717	0	NA
8806	0	NA
8823	0	NA
8882	0	NA
8886	0	NA
8952	0	NA
8994	0	NA
9023	0	NA
9142	0	NA
9176	0	NA
9217	0	NA
9286	0	NA
9356	0	NA
9466	0	NA
9477	0	NA
9486	0	NA
9510	0	NA
9514	0	NA
9541	0	NA
9550	0	NA
9551	0	NA
9555	0	NA
9562	0	NA
9608	0	NA
9639	0	NA
9647	0	NA
9648	0	NA
9657	0	NA
9727	0	NA
9753	0	NA
9771	0	NA
9778	0	NA
9789	0	NA
9796	0	NA
9812	0	NA
9838	0	NA
9868	0	NA
9912	0	NA
9939	0	NA
9947	0	NA
9994	0	NA
10113	0	NA
10116	0	NA
10156	0	NA
10167	0	NA
10180	0	NA
10189	0	NA
10196	0	NA
10305	0	NA
10633	0	NA
10645	0	NA
10651	0	NA
10652	0	NA
10657	0	NA
10984	0	NA
10993	0	NA
11164	0	NA
11247	0	NA
11293	0	NA
11297	0	NA
11298	0	NA
11319	0	NA
11353	0	NA
11365	0	NA
11380	0	NA
11396	0	NA
11428	0	NA
11431	0	NA
11435	0	NA
11441	0	NA
11448	0	NA
11451	0	NA
11544	0	NA
11620	0	NA
11621	0	NA
11622	0	NA
11861	0	NA
11936	0	NA
11944	0	NA
11984	0	NA
11989	0	NA
